overview_date,portfolio_id,instrument_name,instrument_id,book_name,asset_value,dtd_ativo_fin,exposure_value,exposure_value_ontem,asset_value_ontem,dtd_ativo_pct,Year,Month,mtd_ativo_pct,ytd_ativo_pct,grupo_1,grupo_2,grupo_3
2023-08-09,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,504751372.3449459,167160.85182970762,504751372.3449459,504584211.4931162,504584211.4931162,0.0003312843486225,2023.0,8.0,0.0023218245026599,0.0100099477014756,Risco,Renda Fixa,
2023-08-10,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,504918589.3150238,167216.97007787228,504918589.3150238,504751372.3449459,504751372.3449459,0.0003312858156304,2023.0,8.0,0.0026538795058144,0.0103445496707947,Risco,Renda Fixa,
2023-08-11,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,505085862.42248994,167273.10746616125,505085862.42248994,504918589.3150238,504918589.3150238,0.000331287282754,2023.0,8.0,0.0029860459850987,0.0106792639713007,Risco,Renda Fixa,
2023-08-14,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,505253191.6864914,167329.26400142908,505253191.6864914,505085862.42248994,505085862.42248994,0.0003312887499936,2023.0,8.0,0.0033183239785343,0.0110140906413063,Risco,Renda Fixa,
2023-08-15,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,505420577.1261815,167385.43969011307,505420577.1261815,505253191.6864914,505253191.6864914,0.000331290217349,2023.0,8.0,0.0036507135241556,0.0113490297191378,Risco,Renda Fixa,
2023-08-16,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,505589673.5205287,169096.39434719086,505589673.5205287,505420577.1261815,505420577.1261815,0.0003345657102223,2023.0,8.0,0.0039865006379409,0.0116873924255485,Risco,Renda Fixa,
2023-08-17,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,505758827.4646108,169153.94408208132,505758827.4646108,505589673.5205287,505589673.5205287,0.0003345676404033,2023.0,8.0,0.0043224020324561,0.0120258702892581,Risco,Renda Fixa,
2023-08-18,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,506887389.14529353,1128561.6806827784,506887389.14529353,505758827.4646108,505758827.4646108,0.0022314226057907,2023.0,8.0,0.0065634697438536,0.0142841276938667,Risco,Renda Fixa,
2023-08-21,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,507045494.87526965,158105.7299761176,507045494.87526965,506887389.14529353,506887389.14529353,0.0003119149013407,2023.0,8.0,0.0068774318892119,0.0146004980274878,Risco,Renda Fixa,
2023-08-22,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,507203650.8196068,158155.9443371296,507203650.8196068,507045494.87526965,507045494.87526965,0.0003119166740176,2023.0,8.0,0.0071914937489103,0.0149169688402892,Risco,Renda Fixa,
2023-08-23,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,507361856.9946708,158206.1750639677,507361856.9946708,507203650.8196068,507203650.8196068,0.0003119184469755,2023.0,8.0,0.0075056553554475,0.0152335401650189,Risco,Renda Fixa,
2023-08-24,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,507520113.4168332,158256.4221624732,507520113.4168332,507361856.9946708,507361856.9946708,0.000311920220215,2023.0,8.0,0.0078199167413339,0.015550212034437,Risco,Renda Fixa,
2023-08-25,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,507678420.1024712,158306.6856380105,507678420.1024712,507520113.4168332,507520113.4168332,0.0003119219937358,2023.0,8.0,0.0081342779390904,0.0158669844813135,Risco,Renda Fixa,
2023-08-28,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,507836777.0679675,158356.96549624205,507836777.0679675,507678420.1024712,507678420.1024712,0.0003119237675382,2023.0,8.0,0.0084487389812497,0.0161838575384305,Risco,Renda Fixa,
2023-08-29,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,507995184.32971,158407.26174247265,507995184.32971,507836777.0679675,507836777.0679675,0.0003119255416219,2023.0,8.0,0.0087632999003544,0.0165008312385808,Risco,Renda Fixa,
2023-08-30,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,508153641.90409255,158457.57438260317,508153641.90409255,507995184.32971,507995184.32971,0.0003119273159876,2023.0,8.0,0.0090779607289592,0.0168179056145683,Risco,Renda Fixa,
2023-08-31,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,508312149.8075145,158507.90342193842,508312149.8075145,508153641.90409255,508153641.90409255,0.0003119290906348,2023.0,8.0,0.0093927214996289,0.0171350806992078,Risco,Renda Fixa,
2023-09-01,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,508477597.4881986,165447.6806841493,508477597.4881986,508312149.8075145,508312149.8075145,0.0003254844109998,2023.0,9.0,0.0003254844109998,0.0174661423118565,Risco,Renda Fixa,
2023-09-04,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,508643099.78305775,165502.2948591113,508643099.78305775,508477597.4881986,508477597.4881986,0.0003254859126078,2023.0,9.0,0.0006510762641982,0.0177973132077344,Risco,Renda Fixa,
2023-09-05,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,508808656.71048135,165556.92742359638,508808656.71048135,508643099.78305775,508643099.78305775,0.0003254874144448,2023.0,9.0,0.000976775595773,0.0181285934236394,Risco,Renda Fixa,
2023-09-06,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,508974268.2888657,165611.5783843398,508974268.2888657,508808656.71048135,508808656.71048135,0.0003254889165114,2023.0,9.0,0.0013025824419148,0.0184599829963822,Risco,Renda Fixa,
2023-09-08,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,509139934.5366132,165666.24774754047,509139934.5366132,508974268.2888657,508974268.2888657,0.0003254904188074,2023.0,9.0,0.0016284968388269,0.0187914819627863,Risco,Renda Fixa,
2023-09-11,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,509305655.4721329,165720.93551969528,509305655.4721329,509139934.5366132,509139934.5366132,0.000325491921333,2023.0,9.0,0.001954518822725,0.0191230903596881,Risco,Renda Fixa,
2023-09-12,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,509471431.1138401,165775.64170718193,509471431.1138401,509305655.4721329,509305655.4721329,0.0003254934240883,2023.0,9.0,0.0022806484298374,0.0194548082239369,Risco,Renda Fixa,
2023-09-13,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,509637261.4801562,165830.3663160801,509637261.4801562,509471431.1138401,509471431.1138401,0.0003254949270728,2023.0,9.0,0.0026068856964045,0.0197866355923939,Risco,Renda Fixa,
2023-09-14,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,509803146.58950937,165885.1093531847,509803146.58950937,509637261.4801562,509637261.4801562,0.0003254964302872,2023.0,9.0,0.0029332306586802,0.0201185725019339,Risco,Renda Fixa,
2023-09-15,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,509969086.4603339,165939.87082451582,509969086.4603339,509803146.58950937,509803146.58950937,0.0003254979337311,2023.0,9.0,0.0032596833529299,0.020450618989444,Risco,Renda Fixa,
2023-09-18,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,510135081.1110706,165994.65073674917,510135081.1110706,509969086.4603339,509969086.4603339,0.0003254994374049,2023.0,9.0,0.0035862438154323,0.0207827750918245,Risco,Renda Fixa,
2023-09-19,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,510301130.5601666,166049.44909596443,510301130.5601666,510135081.1110706,510135081.1110706,0.0003255009413081,2023.0,9.0,0.0039129120824781,0.0211150408459881,Risco,Renda Fixa,
2023-09-20,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,510466775.48893774,165644.9287711382,510466775.48893774,510301130.5601666,510301130.5601666,0.0003246023158704,2023.0,9.0,0.0042387845386724,0.021446497153017,Risco,Renda Fixa,
2023-09-21,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,510632474.8105631,165699.3216253519,510632474.8105631,510466775.48893774,510466775.48893774,0.0003246035385293,2023.0,9.0,0.0045647640016621,0.0217780623004113,Risco,Renda Fixa,
2023-09-22,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,510798228.5431895,165753.73262637854,510798228.5431895,510632474.8105631,510632474.8105631,0.0003246047613557,2023.0,9.0,0.0048908505071472,0.0221097363244828,Risco,Renda Fixa,
2023-09-25,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,510964036.7049695,165808.16178005934,510964036.7049695,510798228.5431895,510798228.5431895,0.0003246059843491,2023.0,9.0,0.0052170440908394,0.0224415192615552,Risco,Renda Fixa,
2023-09-26,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,511129899.3140625,165862.60909295082,511129899.3140625,510964036.7049695,510964036.7049695,0.0003246072075102,2023.0,9.0,0.0055433447884634,0.0227734111479653,Risco,Renda Fixa,
2023-09-27,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,509373278.0811334,-1756621.232929051,509373278.0811334,511129899.3140625,511129899.3140625,-0.0034367412966575,2023.0,9.0,0.0020875524498498,0.0192584035287499,Risco,Renda Fixa,
2023-09-28,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,510642777.0422901,1269498.9611566665,510642777.0422901,509373278.0811334,509373278.0811334,0.0024922763242292,2023.0,9.0,0.0045850315316253,0.0217986771161362,Risco,Renda Fixa,
2023-09-29,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,711041043.0803612,398266.0380711556,711041043.0803612,510642777.0422901,510642777.0422901,0.0007799308165641,2023.0,9.0,0.0053685383555759,0.0225956093927435,Risco,Renda Fixa,
2023-10-02,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,711385017.6620169,343974.5816556215,711385017.6620169,711041043.0803612,711041043.0803612,0.000483761922048,2023.0,10.0,0.0004837619220481,0.0230903022102213,Risco,Renda Fixa,
2023-10-03,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,711612121.0004013,227103.33838438988,711612121.0004013,711385017.6620169,711385017.6620169,0.0003192411039675,2023.0,10.0,0.0008031574627058,0.0234169146877574,Risco,Renda Fixa,
2023-10-04,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,711839297.5682949,227176.5678936243,711839297.5682949,711612121.0004013,711612121.0004013,0.0003192421281052,2023.0,10.0,0.0011226559925088,0.0237436324815412,Risco,Renda Fixa,
2023-10-05,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,712066547.389638,227249.8213430643,712066547.389638,711839297.5682949,711839297.5682949,0.0003192431523791,2023.0,10.0,0.001442257545126,0.0240704556260025,Risco,Renda Fixa,
2023-10-06,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,712293870.4883785,227323.0987405777,712293870.4883785,712066547.389638,712066547.389638,0.0003192441767892,2023.0,10.0,0.0017619621542379,0.0243973841555829,Risco,Renda Fixa,
2023-10-09,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,712521266.8884727,227396.4000941515,712521266.8884727,712293870.4883785,712293870.4883785,0.0003192452013355,2023.0,10.0,0.0020817698535362,0.0247244181047352,Risco,Renda Fixa,
2023-10-10,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,712748736.6138843,227469.72541165352,712748736.6138843,712521266.8884727,712521266.8884727,0.0003192462260179,2023.0,10.0,0.0024016806767233,0.0250515575079237,Risco,Renda Fixa,
2023-10-11,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,712976279.6885854,227543.0747010708,712976279.6885854,712748736.6138843,712748736.6138843,0.0003192472508363,2023.0,10.0,0.0027216946575132,0.0253788023996237,Risco,Renda Fixa,
2023-10-13,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,713203896.1365563,227616.4479708672,713203896.1365563,712976279.6885854,712976279.6885854,0.0003192482757915,2023.0,10.0,0.0030418118296315,0.0257061528143232,Risco,Renda Fixa,
2023-10-16,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,713431585.9817843,227689.845228076,713431585.9817843,713203896.1365563,713203896.1365563,0.0003192493008822,2023.0,10.0,0.0033620322268137,0.0260336087865196,Risco,Renda Fixa,
2023-10-17,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,713659349.2482659,227763.2664815188,713659349.2482659,713431585.9817843,713431585.9817843,0.0003192503261095,2023.0,10.0,0.003682355882808,0.026361170350724,Risco,Renda Fixa,
2023-10-18,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,713887185.9600048,227836.71173894405,713887185.9600048,713659349.2482659,713659349.2482659,0.0003192513514731,2023.0,10.0,0.0040027828313733,0.026688837541458,Risco,Renda Fixa,
2023-10-19,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,714115096.1410131,227910.18100833893,714115096.1410131,713887185.9600048,713887185.9600048,0.000319252376973,2023.0,10.0,0.0043233131062798,0.0270166103932547,Risco,Renda Fixa,
2023-10-20,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,714343079.8153107,227983.6742975712,714343079.8153107,714115096.1410131,714115096.1410131,0.0003192534026091,2023.0,10.0,0.0046439467413086,0.0273444889406588,Risco,Renda Fixa,
2023-10-23,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,714571137.0069256,228057.19161486623,714571137.0069256,714343079.8153107,714343079.8153107,0.0003192544283817,2023.0,10.0,0.0049646837702526,0.0276724732182267,Risco,Renda Fixa,
2023-10-24,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,714799267.7398936,228130.7329679728,714799267.7398936,714571137.0069256,714571137.0069256,0.0003192554542904,2023.0,10.0,0.0052855242269154,0.0280005632605258,Risco,Renda Fixa,
2023-10-25,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,715027472.0382587,228204.2983651161,715027472.0382587,714799267.7398936,714799267.7398936,0.0003192564803356,2023.0,10.0,0.0056064681451124,0.0283287591021352,Risco,Renda Fixa,
2023-10-26,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,715255749.9260728,228277.88781416416,715255749.9260728,715027472.0382587,715027472.0382587,0.0003192575065171,2023.0,10.0,0.0059275155586699,0.0286570607776461,Risco,Renda Fixa,
2023-10-27,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,715484101.4273959,228351.5013231039,715484101.4273959,715255749.9260728,715255749.9260728,0.0003192585328348,2023.0,10.0,0.0062486665014254,0.0289854683216603,Risco,Renda Fixa,
2023-10-30,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,715712526.566296,228425.1389000416,715712526.566296,715484101.4273959,715484101.4273959,0.000319259559289,2023.0,10.0,0.0065699210072278,0.0293139817687917,Risco,Renda Fixa,
2023-10-31,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,715941025.3668491,228498.80055308345,715941025.3668491,715712526.566296,715712526.566296,0.0003192605858798,2023.0,10.0,0.0068912791099375,0.0296426011536654,Risco,Renda Fixa,
2023-11-01,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,716181653.8200865,240628.4532374144,716181653.8200865,715941025.3668491,715941025.3668491,0.0003361009422726,2023.0,11.0,0.0003361009422726,0.0299886650021172,Risco,Renda Fixa,
2023-11-03,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,716422363.6437173,240709.82363080973,716422363.6437173,716181653.8200865,716181653.8200865,0.0003361016333591,2023.0,11.0,0.0006723155397074,0.0303348458747658,Risco,Renda Fixa,
2023-11-06,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,716663154.8654747,240791.221757412,716663154.8654747,716422363.6437173,716422363.6437173,0.0003361023245181,2023.0,11.0,0.0010086438310412,0.0306811438114964,Risco,Renda Fixa,
2023-11-07,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,716904027.5131003,240872.6476255656,716904027.5131003,716663154.8654747,716663154.8654747,0.0003361030157477,2023.0,11.0,0.0013450858550225,0.0310275588522059,Risco,Renda Fixa,
2023-11-08,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,717144981.6143458,240954.1012455225,717144981.6143458,716904027.5131003,716904027.5131003,0.000336103707049,2023.0,11.0,0.0016816416504137,0.0313740910368058,Risco,Renda Fixa,
2023-11-09,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,717386017.1969724,241035.5826265812,717386017.1969724,717144981.6143458,717144981.6143458,0.0003361043984216,2023.0,11.0,0.0020183112559906,0.0317207404052213,Risco,Renda Fixa,
2023-11-10,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,717579398.0031579,193380.806185484,717579398.0031579,717386017.1969724,717386017.1969724,0.0002695631104451,2023.0,11.0,0.0022884184286957,0.0319988542571159,Risco,Renda Fixa,
2023-11-13,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,717877672.1207912,298274.11763334274,717877672.1207912,717579398.0031579,717579398.0031579,0.000415667058535,2023.0,11.0,0.0027050367073877,0.0324278221852765,Risco,Renda Fixa,
2023-11-14,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,718215112.0265803,337439.9057891369,718215112.0265803,717877672.1207912,717877672.1207912,0.0004700520978626,2023.0,11.0,0.0031763603134296,0.0329131170489864,Risco,Renda Fixa,
2023-11-16,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,718677100.2472434,461988.2206630707,718677100.2472434,718215112.0265803,718215112.0265803,0.000643244917751,2023.0,11.0,0.0038216484088091,0.0335775331620065,Risco,Renda Fixa,
2023-11-17,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,719049214.9095069,372114.6622635126,719049214.9095069,718677100.2472434,718677100.2472434,0.0005177772634406,2023.0,11.0,0.0043414044349046,0.0341126961086808,Risco,Renda Fixa,
2023-11-20,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,719334319.7401072,285104.8306002617,719334319.7401072,719049214.9095069,719049214.9095069,0.0003965025267931,2023.0,11.0,0.004739628339526,0.0345227244056767,Risco,Renda Fixa,
2023-11-21,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,719573228.9657891,238909.2256819009,719573228.9657891,719334319.7401072,719334319.7401072,0.0003321254375409,2023.0,11.0,0.0050733279282031,0.0348663157181661,Risco,Renda Fixa,
2023-11-22,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,720125391.9133065,552162.947517395,720125391.9133065,719573228.9657891,719573228.9657891,0.000767347818527,2023.0,11.0,0.0058445687538486,0.0356604181279995,Risco,Renda Fixa,
2023-11-23,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,720406548.7094228,281156.7961163521,720406548.7094228,720125391.9133065,720125391.9133065,0.0003904275550808,2023.0,11.0,0.0062372781896185,0.0360647684929431,Risco,Renda Fixa,
2023-11-24,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,720635922.5809103,229373.87148749828,720635922.5809103,720406548.7094228,720406548.7094228,0.0003183950394376,2023.0,11.0,0.0065576591474914,0.0363946463757673,Risco,Renda Fixa,
2023-11-27,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,720771350.45455,135427.8736397028,720771350.45455,720635922.5809103,720635922.5809103,0.0001879282858321,2023.0,11.0,0.006746819802966,0.0365894142451064,Risco,Renda Fixa,
2023-11-28,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,720983177.7071328,211827.25258278847,720983177.7071328,720771350.45455,720771350.45455,0.0002938896675751,2023.0,11.0,0.0070426922911703,0.036894057163471,Risco,Renda Fixa,
2023-11-29,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,721175577.165458,192399.45832514763,721175577.165458,720983177.7071328,720983177.7071328,0.000266857070004,2023.0,11.0,0.0073114287534044,0.0371707596734705,Risco,Renda Fixa,
2023-11-30,1295.0,BETA CURVA,0.0,Risco >> Renda Fixa,720357821.3563343,-817755.8091236353,720357821.3563343,721175577.165458,721175577.165458,-0.0011339205527976,2023.0,11.0,0.0061692176212728,0.0359946904323158,Risco,Renda Fixa,
